trial,start_time,rt,correct,fact_id,question,answer,song,alpha
79,693612.7257559992,inf,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.6843750000000003
80,706239.6769179995,5624.722004000447,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.527734375
81,715530.7832029994,2005.6766990000615,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.6839843750000003
82,719481.259874,2519.2155360000907,True,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.398828125
83,726459.2277579996,2611.90263699973,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.6757812500000003
84,732848.2211479995,3144.800312999985,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.5343749999999999
85,740320.1696629995,1580.5938350004144,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.6753906250000004
86,744030.3603789998,3456.834054999519,True,17,What is the name of the composer?,vivaldi,./music/vivaldi_Variation_Arr._for_Piano_from_Concerto.ogg,0.42421875
87,753925.2795539997,1358.5627139999997,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.6257812500000003
88,759077.4372749993,2481.901664000354,True,20,What is the name of the composer?,vivaldi,./music/vivaldi_The_Four_Seasons _Winter_in_F.ogg,0.38671875
89,764731.6648139994,3440.060220999876,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.5597656249999999
90,770815.3031980001,3199.34652499971,False,15,What is the name of the composer?,chopin,./music/chopin_Chopin_Piano_Sonata_No.1.ogg,0.31718749999999996
91,776784.3362169997,1661.727579000406,True,11,What is the name of the composer?,vivaldi,./music/vivaldi_Viola_d_amore_Concerto_in_A_Minor_RV_397_I_Vivace.ogg,0.32773437500000013
92,782041.3283289999,3842.6066909997026,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.5968749999999999
93,788178.496292,2559.67471499939,True,18,What is the name of the composer?,bach,./music/bach_Aria_Da_Capo.ogg,0.35625000000000007
94,794904.4038719995,4531.017664000508,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.621484375
95,803663.883444,inf,False,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.6261718750000003
96,810362.966619,3677.1008420001017,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.621875
97,816169.6882059996,2483.998526000534,True,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.37421874999999993
98,822540.141949,2458.288140999619,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.3316406249999999
99,827683.7353359998,3367.1308510000817,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.671484375
100,833514.3404069995,inf,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.6757812500000003
101,844829.7448559997,4149.3538849999895,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.7210937500000001
102,851287.7446259999,1459.8268219997408,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.6753906250000004
103,855884.6746489998,3059.211269999738,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.7441406250000001
104,861870.5907879993,1409.599812000175,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.6750000000000004
105,865443.5784379994,2532.1949630005984,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.7351562500000001
106,870264.5814339994,3510.635241999873,True,2,What is the name of the composer?,bach,./music/bach_No._5_in_F_Minor_BWV_1056_II._Largo.ogg,0.275
107,876813.4437009994,3209.3425510001834,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.7441406250000001
108,882576.3494639996,inf,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.7160156250000004
109,888674.2550529998,3058.6175039997324,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.7687500000000002
110,893848.4539789998,inf,False,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.7234375000000004
111,899012.2325409993,3167.681755000609,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.7917968750000002
112,904210.3085189993,1262.0885960004525,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.6738281250000003
113,907588.8770309994,3215.815387999988,True,13,What is the name of the composer?,chopin,./music/chopin_CHOPIN _NOCTURNE_NO.20.ogg,0.8039062500000002

