trial,start_time,rt,correct,fact_id,question,answer,song,alpha
77,552527.6436120003,3041.3298789998516,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7625000000000002
78,558075.9870239999,2559.6265590002295,True,15,What is the name of the composer?,chopin,./music/chopin_Chopin_Piano_Sonata_No.1.ogg,0.4312499999999998
79,562936.0066059999,2651.517070999951,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7621093750000002
80,567931.0402949995,8601.951390000177,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.575390625
81,579233.0271169995,2579.0558380003786,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7617187500000002
82,584136.0158549997,3413.996920000529,True,3,What is the name of the composer?,chopin,./music/chopin_Frederic_Chopin_Impromptu_No._1.ogg,0.415625
83,590455.76832,2885.5644059994956,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7621093750000002
84,595939.4753480001,3036.9381729997694,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.57578125
85,601478.4476670002,3035.6445539999986,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7632812500000002
86,606856.7751620003,1814.7308279994177,True,11,What is the name of the composer?,vivaldi,./music/vivaldi_Viola_d_amore_Concerto_in_A_Minor_RV_397_I_Vivace.ogg,0.2503906250000001
87,611012.5038309998,2674.3176760000642,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7878906250000003
88,616068.9913469997,3053.6689740001457,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.4492187499999999
89,621841.7276979999,2743.3065140002873,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.8046875000000003
90,626907.5412459997,2205.968185000471,True,16,What is the name of the composer?,beethoven,./music/beethoven_beethoven.ogg,0.29960937499999996
91,631739.9863210003,2723.2902169999434,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.8105468750000003
92,637603.1259399997,6498.767050000373,False,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.6253906250000001
93,647077.6179249997,2299.7025740005774,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.8101562500000004
94,651945.2850130001,3325.3431129996898,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.6500000000000001
95,657436.2926399999,2156.4678449995117,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.8050781250000004
96,662063.0292329998,3204.2404740004567,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.6621093750000001
97,667375.0500149999,1121.6988659999333,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7554687500000004
98,670756.5088780002,3383.4235819994938,True,15,What is the name of the composer?,chopin,./music/chopin_Chopin_Piano_Sonata_No.1.ogg,0.4433593749999998
99,676407.893865,inf,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.6625000000000001
100,682306.6148999997,3576.0830139997415,False,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.35468750000000004
101,690579.9038079994,1963.3881100007566,True,3,What is the name of the composer?,chopin,./music/chopin_Frederic_Chopin_Impromptu_No._1.ogg,0.41523437500000004
102,694881.2090749998,1077.0761359999888,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7300781250000004
103,698339.1374809998,2814.2106659997953,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.669140625
104,703330.6331069998,inf,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.44960937499999987
105,709198.5800259999,2288.3904859999893,True,12,What is the name of the composer?,beethoven,./music/beethoven_fur_elise.ogg,0.20078125
106,713975.2118569996,inf,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.7187500000000001
107,721076.4356600002,3076.091443999787,False,1,What is the name of the composer?,mozart,./music/mozart_fantasy.ogg,0.29999999999999993
108,726640.775887,inf,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.7683593750000002
109,733003.8599849995,3110.1661729998887,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7390625000000003
110,739079.3960569999,2319.204780000262,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.7679687500000002
111,743603.1929589999,2827.511761000147,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7425781250000002
112,748781.791425,2225.6628939994844,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.7183593750000001
113,753810.3446790001,1269.9797189998208,True,15,What is the name of the composer?,chopin,./music/chopin_Chopin_Piano_Sonata_No.1.ogg,0.4429687499999998
114,757419.481209,2623.798810000182,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7460937500000001
115,762268.3888209994,1447.7593380006729,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.7062500000000002
116,766553.2566450002,inf,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.4914062499999998
117,772671.484378,2686.6851499999175,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7566406250000002
118,777710.7959229997,2861.3284960001474,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.7066406250000001
119,782877.0050089997,2314.8692320000846,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7562500000000002
120,787338.6194499999,2295.1004090000642,False,3,What is the name of the composer?,chopin,./music/chopin_Frederic_Chopin_Impromptu_No._1.ogg,0.4398437500000001
121,792214.3248639995,inf,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.35820312500000007
122,804303.7164959996,inf,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.7070312500000001
123,810617.20436,2568.815992000047,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7558593750000002
124,815692.4645049995,2287.8760470001725,False,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.5128906249999999
125,820386.3571009997,2990.012152000447,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.7480468750000001
126,825502.290976,3214.3669339993503,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7578125000000002
127,830883.8980119999,2590.8062170001213,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.7468750000000001
128,840832.6941109999,4070.6493830002146,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7628906250000002
129,847696.1120159995,3727.190074000624,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.7597656250000001
130,853606.458661,inf,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.5359375
131,859800.9688229995,3530.7479590000585,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.8031250000000002
132,865624.5140029996,2750.3351800005184,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7507812500000001
133,870746.7642370003,2855.8291979997884,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.7996093750000003
134,875735.7739799999,2983.214109000168,True,3,What is the name of the composer?,chopin,./music/chopin_Frederic_Chopin_Impromptu_No._1.ogg,0.4394531250000001
135,881977.7668360003,2820.9991459997837,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.8078125000000003
136,887076.3355660001,2381.9594969991595,True,23,What is the name of the composer?,chopin,./music/chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.7441406250000001
137,891740.8340109996,3421.8708719999995,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.8277343750000004
138,897342.07169,2267.6157120004063,True,7,What is the name of the composer?,mozart,./music/mozart_Adagio.ogg,0.535546875
139,902024.3987529994,3588.5545410000486,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.8398437500000003
140,907731.4018430007,1728.2612029993907,True,15,What is the name of the composer?,chopin,./music/chopin_Chopin_Piano_Sonata_No.1.ogg,0.39726562499999984
141,911814.1157280006,2807.0229939984856,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.8425781250000003

