trial,start_time,rt,correct,fact_id,question,answer,song,alpha
38,350692.0114000004,1740.518086999131,True,17,What is the name of the composer?,vivaldi,./music/vivaldi_Variation_Arr._for_Piano_from_Concerto.ogg,0.250390625
39,354810.2841510008,2380.1199009995325,True,3,What is the name of the composer?,chopin,./music/chopin_Frederic_Chopin_Impromptu_No._1.ogg,0.31328125000000007
40,358908.6751650011,2979.2084259988624,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.5609375000000001
41,363412.9715600011,9285.444750999915,False,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.3
42,373690.1988179998,2411.508416000288,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.573828125
43,377768.10679200024,11428.045058000891,True,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.3
44,390631.0953410011,5488.850257999729,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.349609375
45,397777.8993219999,4241.598668000719,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.6140625000000001
46,403540.43426000135,6609.419913998863,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.45781249999999996
47,412804.6754850002,3410.5750020007836,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.6253906250000001
48,417936.1206169997,3985.301021000836,True,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.4414062499999999
49,424013.7260720003,2173.6664780000574,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.6000000000000001
50,427844.7421230012,15421.513825998758,False,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.349609375
51,445367.3213000002,4145.978865999496,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.39921874999999996
52,451177.7449439996,5535.762453000643,False,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.47539062499999996
53,458366.95814900124,3927.428040999046,True,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.4785156249999999
54,465600.0980050012,inf,False,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.6496093750000002
55,479647.6698410006,3722.689485999639,False,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.49062499999999987
56,484776.82573099993,2400.304586000857,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.6492187500000002
57,488671.336069001,3043.667601999885,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.412109375
58,493158.94049000053,4966.388531000121,False,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.39921874999999996
59,499874.44805400085,6958.1129540001275,False,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.6949218750000002
60,512049.8156140002,16113.77702000027,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.51171875
61,529569.9869470008,3610.0195189992664,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.6953125000000002
62,534730.3171740004,inf,False,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.5152343749999999
63,540590.8990970001,4863.79591100011,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7011718750000002
64,547339.8462860005,3011.6225570000242,False,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.536328125
65,552155.0546569997,3235.23725100141,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7265625000000002
66,557009.2650710013,4533.197994998773,True,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.44648437499999993
67,563503.4826350001,2583.4504079994513,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7261718750000002
68,568506.7920109995,4483.348045001621,True,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.5406249999999999
69,575499.1097090006,2601.936113000149,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7320312500000002
70,579742.1016549997,3423.732111999998,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.42656249999999996
71,584767.7088750006,4484.457029999234,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.55
72,590637.1680650009,2674.145471999538,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7316406250000003
73,595024.4284720011,4274.839791998616,True,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.46796874999999993
74,600662.8639620012,2285.968655998702,False,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.590234375
75,604600.2088920013,2273.692039998481,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7312500000000003
76,608369.8494460004,2791.4562109999824,True,12,What is the name of the composer?,beethoven,./music/beethoven_fur_elise.ogg,0.28046875000000004
77,613683.963114001,2083.477862999658,False,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.60859375
78,617206.2037320011,1998.359700999572,False,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.5746093750000001
79,620726.506926001,5696.545781000168,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7316406250000003
80,627955.9851780013,2149.556061998708,False,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.608984375
81,631473.6234810007,5794.233139999094,True,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.469140625
82,638897.0933600012,2835.9916869994486,False,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7351562500000003
83,643535.1391460008,5285.974230999243,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.6054687500000001
84,650636.3806980008,3031.431811999879,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7847656250000004
85,655218.8254470002,2383.846812999691,True,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.60859375
86,659322.9213659997,2948.917855001171,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.8289062500000004
87,663754.5038740009,4682.920913999667,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.6300781250000002
88,673461.6776290004,2721.079102999298,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.8277343750000004
89,677866.6470919998,3415.4991770010674,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.43867187499999993
90,682965.5362480007,2953.1344770003343,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.8281250000000003
91,687455.1864690002,3773.5661219995236,False,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.6546875000000002
92,692880.9833020004,2064.9491380008403,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7902343750000004
93,696457.9196310006,2901.6986240003025,True,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.6082031250000001
94,702162.9045339996,inf,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.6886718750000002
95,708007.8376250003,1929.4586159995524,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7742187500000003
96,711378.6116390001,2245.624021999887,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.6882812500000002
97,714936.165983001,5355.812163999886,True,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.51875
98,721719.838731,1415.0602570007322,False,3,What is the name of the composer?,chopin,./music/chopin_Frederic_Chopin_Impromptu_No._1.ogg,0.3613281250000001
99,724732.716247001,2450.069635999156,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7496093750000002
100,728672.4230470009,inf,False,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.7136718750000002
101,733948.8496419999,2037.8167270009872,False,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.6578125000000001
102,737501.0027799999,inf,False,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.7617187500000002
103,745932.5025920006,2579.777631999692,True,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.6324218750000001
104,750282.0725600013,2713.201481999946,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.7613281250000002
105,754533.5327690009,4374.47952999908,True,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.5285156249999999
106,760216.8007590007,2227.7032130005537,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.7367187500000002
107,763725.7988090005,2025.6919469992863,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7242187500000002
108,767244.992508,3394.317972000921,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.4453124999999999
109,772230.4952169998,3017.5674700003583,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.7863281250000003
110,776573.6862490012,2223.0093170001637,True,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.5921875
111,780501.1613290007,2244.356916999095,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.7398437500000002
112,784053.7233169999,3930.2322040002327,True,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.553125
113,789330.9474050002,3570.4243990003597,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7324218750000002
114,794380.2807610009,2176.181601998862,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.7332031250000003
115,797871.8973190007,inf,False,3,What is the name of the composer?,chopin,./music/chopin_Frederic_Chopin_Impromptu_No._1.ogg,0.36250000000000016
116,807681.6946840008,3789.500031000003,True,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.5683593750000001
117,813225.3200020004,3457.581790000433,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7468750000000002
118,818352.631279,3105.8362860003253,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.7406250000000003
119,823317.0573380012,2439.2666469994,False,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7714843750000002
120,828583.4157290009,2311.1625219990965,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.7402343750000003
121,832296.0361510013,1857.5667489985935,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7710937500000002
122,835611.62435,5388.73006500036,True,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.5750000000000001
123,842476.7447070008,2819.566342999693,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.7406250000000003
124,846710.8128199998,2198.41376300063,False,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.7839843750000003
125,850239.6384430012,1988.716169998981,False,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.636328125
126,853579.1952230011,3398.4916760000633,True,10,What is the name of the composer?,mozart,./music/mozart_Allegro_con_brio.ogg,0.44570312499999987
127,858524.8323659998,inf,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.8335937500000004
128,863925.7422190004,2331.470761999255,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.7191406250000002
129,867594.4071520007,inf,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.8832031250000004
130,872073.9203020002,2111.990626001032,True,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.63515625
131,875866.2054310007,2063.52801200049,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.8828125000000004
132,879386.2752460008,4263.972040000255,False,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.6246093750000001
133,884924.071712001,2368.913428999833,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.8824218750000005
134,889033.2877920009,3292.696389999008,True,24,What is the name of the composer?,bach,./music/bach_Air_on_the_G_String.ogg,0.6398437500000002
135,893629.1900209999,2692.3367690015584,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.8703125000000004
136,897876.1773810001,2868.3277710006805,True,9,What is the name of the composer?,bach,./music/bach_Sheep_may_safely_graze.ogg,0.7179687500000002
137,902155.2316760008,3329.2238279992016,True,8,What is the name of the composer?,chopin,./music/chopin_Fantasia_On_Polish_Airs.ogg,0.8707031250000004
138,907200.022930001,1935.80347199901,True,14,What is the name of the composer?,beethoven,./music/beethoven_emperor.ogg,0.5855468749999999

