trial,start_time,rt,correct,fact_id,question,answer,song,alpha
58,530634.0786998626,7025.45650000684,False,20,What is the name of the composer?,mozart,.\music\mozart_requim.ogg,0.43515625
59,538621.0004999302,2157.8919999301434,True,2,What is the name of the composer?,bach,.\music\bach_Aria_Da_Capo.ogg,0.7074218750000003
60,543491.3990998175,4891.41790010035,False,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.6152343750000001
61,550985.3983998764,1533.5991999600083,True,2,What is the name of the composer?,bach,.\music\bach_Aria_Da_Capo.ogg,0.6578125000000002
62,554266.6247999296,3973.334899870679,True,18,What is the name of the composer?,mozart,.\music\mozart_Andente.ogg,0.29999999999999993
63,562292.6731999032,inf,False,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.6171875000000001
64,570584.9342998117,4079.2937001679093,False,20,What is the name of the composer?,mozart,.\music\mozart_requim.ogg,0.45976562500000007
65,579274.4126999751,5539.2213999293745,False,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.6667968750000002
66,585775.3800998908,1643.5414000879973,True,3,What is the name of the composer?,bach,.\music\bach_Cello Suite No. 1.ogg,0.34882812500000004
67,589557.455800008,3932.665899861604,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.7164062500000002
68,595730.354399886,inf,True,2,What is the name of the composer?,bach,.\music\bach_Aria_Da_Capo.ogg,0.6582031250000002
69,601158.7967998348,2129.2028999887407,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.7160156250000003
70,606626.6061998904,4244.845200097188,True,10,What is the name of the composer?,beethoven,.\music\beethoven_presto.ogg,0.349609375
71,613839.2754998058,2350.1269000116736,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.7156250000000003
72,618136.0942998435,4247.22160003148,True,20,What is the name of the composer?,mozart,.\music\mozart_requim.ogg,0.47343750000000007
73,625067.339199828,2095.7244001328945,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.6785156250000003
74,629483.8260000106,2364.535699831322,True,2,What is the name of the composer?,bach,.\music\bach_Aria_Da_Capo.ogg,0.6085937500000002
75,634085.5169999413,5751.565499929711,False,13,What is the name of the composer?,chopin,.\music\chopin_Chopin_Piano_Sonata_No.1.ogg,0.29999999999999993
76,643153.1978999265,1520.3134999610484,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.20078125
77,647608.0624000169,5078.706099884585,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.6789062500000003
78,657649.5570999105,6680.3168000187725,False,20,What is the name of the composer?,mozart,.\music\mozart_requim.ogg,0.5183593750000002
79,666437.3054997995,3983.4567999932915,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.6792968750000002
80,672427.4232999887,3410.0146999116987,True,18,What is the name of the composer?,mozart,.\music\mozart_Andente.ogg,0.3082031249999999
81,678877.9796999879,inf,False,20,What is the name of the composer?,mozart,.\music\mozart_requim.ogg,0.5312500000000001
82,697911.5615999326,2244.8672999162227,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.6750000000000003
83,702280.2947999444,inf,False,10,What is the name of the composer?,beethoven,.\music\beethoven_presto.ogg,0.36875
84,708580.6003999896,inf,True,2,What is the name of the composer?,bach,.\music\bach_Aria_Da_Capo.ogg,0.6582031250000002
85,716005.001799902,11176.486399956048,False,20,What is the name of the composer?,mozart,.\music\mozart_requim.ogg,0.5683593750000001
86,729059.0023999102,2500.3625000827014,True,2,What is the name of the composer?,bach,.\music\bach_Aria_Da_Capo.ogg,0.6210937500000001
87,733370.7277998328,2297.7024000138044,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.6496093750000003
88,737784.998399904,inf,False,20,What is the name of the composer?,mozart,.\music\mozart_requim.ogg,0.5937500000000001
89,742950.6912999786,2002.6141998823732,True,23,What is the name of the composer?,vivaldi,.\music\vivaldi_The_Four_Seasons _Winter_in_F.ogg,0.20078125
90,746949.4572000112,681.1737997923046,True,20,What is the name of the composer?,mozart,.\music\mozart_requim.ogg,0.5933593750000001
91,750029.9780999776,12786.449800012633,True,13,What is the name of the composer?,chopin,.\music\chopin_Chopin_Piano_Sonata_No.1.ogg,0.3121093749999999
92,764840.8600999974,14265.583299798891,False,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.6992187500000003
93,781285.6697000097,5626.154499826953,True,20,What is the name of the composer?,mozart,.\music\mozart_requim.ogg,0.6375000000000002
94,788967.6973000169,5152.970999944955,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.7425781250000004
95,796016.228399938,782.3665998876095,True,20,What is the name of the composer?,mozart,.\music\mozart_requim.ogg,0.6253906250000002
96,799482.9992000014,3619.440799811855,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.7429687500000004
97,805234.7406998742,4046.167700085789,True,2,What is the name of the composer?,bach,.\music\bach_Aria_Da_Capo.ogg,0.6707031250000002
98,811901.4810998924,3672.3140000831336,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.7550781250000004
99,817409.468599828,1987.2334999963641,True,2,What is the name of the composer?,bach,.\music\bach_Aria_Da_Capo.ogg,0.6703125000000002
100,821137.5159998424,2054.767500143498,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.7546875000000004
101,825075.8900998626,inf,True,20,What is the name of the composer?,mozart,.\music\mozart_requim.ogg,0.6695312500000002
102,834536.4810000174,2396.2669000029564,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.7542968750000004
103,838774.3439998012,1009.5634001772851,True,20,What is the name of the composer?,mozart,.\music\mozart_requim.ogg,0.6199218750000002
104,842272.5463998504,2066.6724001057446,True,2,What is the name of the composer?,bach,.\music\bach_Aria_Da_Capo.ogg,0.6699218750000002
105,846032.9659997951,3415.7480001449585,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.8039062500000005
106,851302.6298999321,5116.296200081706,True,10,What is the name of the composer?,beethoven,.\music\beethoven_presto.ogg,0.39335937500000007
107,859409.501099959,1654.8929999116808,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.7542968750000004
108,862909.7304998431,inf,True,2,What is the name of the composer?,bach,.\music\bach_Aria_Da_Capo.ogg,0.6703125000000002
109,877027.6579998899,6374.476100085303,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.7546875000000004
110,885331.7628998775,2228.135700104758,True,20,What is the name of the composer?,mozart,.\music\mozart_requim.ogg,0.5703125000000001
111,890933.6641000118,inf,True,2,What is the name of the composer?,bach,.\music\bach_Aria_Da_Capo.ogg,0.6753906250000001
112,896372.8571999818,1298.0007999576628,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.7230468750000004
113,899914.0333998948,3421.7040000949055,True,18,What is the name of the composer?,mozart,.\music\mozart_Andente.ogg,0.3085937499999999
114,905911.7940999568,inf,True,2,What is the name of the composer?,bach,.\music\bach_Aria_Da_Capo.ogg,0.7250000000000002

