trial,start_time,rt,correct,fact_id,question,answer,song,alpha
73,712119.0027999692,10731.621199985966,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.7835937500000002
74,725758.9455998968,3747.989400057122,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.7523437499999999
75,731763.9166999143,2610.344000160694,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.7410156250000002
76,736707.740599988,3975.4848999436945,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.787890625
77,742386.2214998808,4901.188800111413,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.495703125
78,749944.9855000712,inf,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.8375
79,756802.4873000104,2477.7978998608887,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.7210937500000001
80,761851.1109999381,3828.05970008485,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.8621093750000001
81,767502.9042998794,3215.5977999791503,True,4,What is the name of the composer?,bach,.\music\bach_No._5_in_F_Minor_BWV_1056_II._Largo.ogg,0.46406249999999993
82,774354.8586999532,4410.433100070804,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.86484375
83,780553.3727000002,4846.321699908003,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.5046875000000001
84,788069.6566000115,3575.557600008324,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.864453125
85,793533.8079999201,4095.360599923879,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.7214843750000001
86,800040.1283998508,4348.00019999966,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.8679687500000001
87,806078.3561000135,5048.247199971229,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.7710937500000001
88,814149.5570999105,3527.2792000323534,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.8675781250000001
89,819873.4863998834,3092.0335000846535,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.7832031250000001
90,825778.5656999331,3485.233600018546,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.8765625
91,830972.373599885,2848.552400013432,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.7851562500000001
92,836080.8180000167,3123.8754999358207,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.865234375
93,840956.8175999448,3681.5414000302553,True,14,What is the name of the composer?,chopin,.\music\chopin_Fantasia_On_Polish_Airs.ogg,0.5105468750000001
94,847729.0652999654,3612.0388000272214,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.87734375
95,853113.7413999531,4206.898299977183,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.790234375
96,861404.4033000246,4231.686299899593,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.877734375
97,867310.6557000428,2481.555299833417,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.7898437500000001
98,871943.8408999704,2920.7915998995304,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.87734375
99,876938.62479995,2740.060100099072,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.7910156250000001
100,882242.370299995,2725.3024999517947,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.866015625
101,886689.0743998811,3858.015200123191,True,4,What is the name of the composer?,bach,.\music\bach_No._5_in_F_Minor_BWV_1056_II._Largo.ogg,0.5011718749999999
102,893308.0060000066,5242.497199913487,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.9078125
103,900349.494199967,5738.364699995145,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.8164062500000001
104,908474.6373998933,3735.109900124371,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.905859375
105,914177.8899999335,1960.6512999162078,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.8050781250000001

