trial,start_time,rt,correct,fact_id,question,answer,song,alpha
73,631481.8355000002,2656.7065999998013,True,5,What is the name of the composer?,bach,.\music\bach_Sheep_may_safely_graze.ogg,0.35468750000000004
74,636299.3216,1414.9026999998605,True,15,What is the name of the composer?,chopin,.\music\chopin_Frederic_Chopin_Impromptu_No._1.ogg,0.20078125
75,640909.881,2822.4383000001544,True,22,What is the name of the composer?,vivaldi,.\music\vivaldi_The_Four_Seasons _Summer_in_G_Minor.ogg,0.52109375
76,646896.1963000002,6962.193499999936,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.7148437500000002
77,658041.8711000002,3167.6933999997564,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.5375
78,663840.3226999999,3084.7229999998817,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.7152343750000002
79,671823.9383,1762.5383999997284,True,23,What is the name of the composer?,vivaldi,.\music\vivaldi_The_Four_Seasons _Winter_in_F.ogg,0.33710937499999993
80,676151.9174,1820.61380000005,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.7148437500000002
81,680737.8367999999,2848.7763000002597,True,11,What is the name of the composer?,chopin,.\music\chopin_Chopin FantaisiecImpromptu Op. 66.ogg,0.343359375
82,685991.6449000002,2558.983099999721,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.7269531250000002
83,691988.1733000001,3022.041599999764,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.5441406249999999
84,698358.9040000002,1916.40289999987,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.7265625000000002
85,706445.4550999999,2390.295900000143,True,25,What is the name of the composer?,vivaldi,.\music\vivaldi_Viola_d_amore_Concerto_in_A_Minor_RV_397_I_Vivace.ogg,0.40937500000000004
86,713025.0107000002,1694.3064999999478,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.6769531250000002
87,717674.0739000002,3453.2199000000255,True,22,What is the name of the composer?,vivaldi,.\music\vivaldi_The_Four_Seasons _Summer_in_G_Minor.ogg,0.521484375
88,724605.4988999999,2717.376500000246,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.5445312499999999
89,730968.4450999998,5987.42060000042,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.3
90,740122.3906,4678.8114999999525,True,3,What is the name of the composer?,bach,.\music\bach_Cello Suite No. 1.ogg,0.3
91,748178.0408999998,5502.474900000379,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.3
92,757535.1027000002,2211.2701999999117,True,3,What is the name of the composer?,bach,.\music\bach_Cello Suite No. 1.ogg,0.3
93,762651.8359000002,inf,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.6773437500000001
94,770907.3541000002,4025.503899999894,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.547265625
95,777920.3823000003,2116.721999999718,True,22,What is the name of the composer?,vivaldi,.\music\vivaldi_The_Four_Seasons _Summer_in_G_Minor.ogg,0.5187499999999999
96,783527.6911999999,5027.715700000059,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.7269531250000002
97,792258.4870999999,3607.92350000015,True,25,What is the name of the composer?,vivaldi,.\music\vivaldi_Viola_d_amore_Concerto_in_A_Minor_RV_397_I_Vivace.ogg,0.445703125
98,799531.8677999999,5122.256000000052,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.7648437500000002
99,809491.5190000002,2744.522999999812,False,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.55625
100,818901.4284999998,2711.8302000004333,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.7636718750000001
101,824371.1905999999,5488.482200000319,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.349609375
102,831916.7318,1880.6622000002535,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.7632812500000001
103,836364.4912999999,5512.409900000319,True,3,What is the name of the composer?,bach,.\music\bach_Cello Suite No. 1.ogg,0.349609375
104,843945.6544999998,3965.3831000000937,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.7878906250000002
105,851926.1744999998,7435.100900000194,True,25,What is the name of the composer?,vivaldi,.\music\vivaldi_Viola_d_amore_Concerto_in_A_Minor_RV_397_I_Vivace.ogg,0.44609374999999996
106,861773.4197999998,3005.878100000322,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.7742187500000002
107,869490.143,2694.0939999999246,True,7,What is the name of the composer?,beethoven,.\music\beethoven_emperor.ogg,0.555859375
108,875189.9201000001,2095.0048999998253,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.7246093750000001
109,879909.8208999999,2956.1797999999253,True,22,What is the name of the composer?,vivaldi,.\music\vivaldi_The_Four_Seasons _Summer_in_G_Minor.ogg,0.518359375
110,888432.1881,1984.7571999998763,True,23,What is the name of the composer?,vivaldi,.\music\vivaldi_The_Four_Seasons _Winter_in_F.ogg,0.2875
111,896078.7905000002,4217.908499999787,True,1,What is the name of the composer?,bach,.\music\bach_Air_on_the_G_String.ogg,0.39921874999999996
112,903472.3954,2306.501600000076,True,6,What is the name of the composer?,beethoven,.\music\beethoven_beethoven.ogg,0.6921875000000001

